,song_id,title,song_hotness,duration,key,loudness,mode,tempo,artist,artist_hotness
8645,SOLAARS12A58A7786C,I Remember/Great Is Thy Faithfulness,,417.72363,0,-13.52,1,65.901,Kathy Troccoli with Aaron Jeoffrey,0.3658223691365675
8646,SONUXDT12A6D4FD8B7,Head Gone/Wine Up Uh Self (Album Version),,233.58649,6,-7.473,1,80.521,Elephant Man,0.459189194680227
8647,SOIULKI12A58A7D8CD,Getting Closer,0.42409081096743817,243.17342,11,-8.081,0,110.706,Cocoa Tea,0.4260093004837602
8648,SOSXERI12AB0190244,Tough Guy,,187.76771,0,-6.09,1,144.002,Open Hand,0.3778282154455152
8649,SOYXZSW12A3F1EA417,Healing,0.3347065490692206,238.94159,7,-9.931,1,155.982,Blessid Union Of Souls,0.403032205296799
8650,SOLNWPG12A8C13B98E,Bubble Music,0.5159636307203983,231.94077,4,-3.387,0,161.739,Cam'Ron,0.515325300572259
8651,SOOWJBD12A8C139450,Flesh And Blood,0.42744657148843085,245.73342,7,-8.997,1,120.172,Mary Black,0.37655698104593144
8652,SOGHDQR12A8AE47EA6,Total Vision,,194.32444,2,-19.252,1,161.986,David Tao,0.41589712845748655
8653,SOZCBCO12A8C142714,Good Friend,,197.38077,0,-29.407,1,129.237,James Horner,0.491828704353138
8654,SOXYIJD12A8C13DB7C,Lo Siento En Mi Corazón,,191.60771,8,-20.009,0,113.096,Luis Alberto Spinetta,0.4398438541325515
8655,SOJLZWC12A6701EB67,Yellow Brown,0.42409081096743817,203.65016,0,-14.897,0,195.824,Jesus Jones,0.42062740133562165
8656,SOAZXQK12A6D4F9D99,Buckle Down (2002 Digital Remaster),,203.96363,0,-5.735,1,110.875,Red Hot Chili Peppers,0.5762019662804653
8657,SOFXMHL12AB01850EF,( Gone With the Wind) Bonnies Fatal Pony Ride,,163.39546,3,-13.629,1,99.219,Max Steiner,0.35549113602485716
8658,SOTLPCJ12AB0189D0C,Number One Girl,0.3277366831778408,237.19138,5,-7.485,1,161.961,Glen Washington,0.301246881415998
8659,SOBTSWX12AC46891BB,Filosofia Pura,,231.70567,11,-8.753,0,73.411,Gal Costa / Maria Bethânia,0.4374645536949841
8660,SOETDZH12A8C132076,My Ship Is Comin' In,0.36727341580934564,189.6224,3,-11.21,1,74.55,Walter Jackson,0.3161559873970384
8661,SOGLLEM12AB0188E6E,Fractured Quantum,0.6068072928412985,379.32363,7,-10.519,1,89.965,Ace Frehley,0.44384773879174966
8662,SOMWKPQ12A679D8AEA,De Do Do Do_ De Da Da Da,,249.18159,9,-10.362,1,147.599,The Police,0.6426559611248466
8663,SOSCQEX12A6D4F965A,Free Love,0.5543841211839374,205.11302,7,-1.869,0,150.573,Long Beach Dub Allstars,0.41735105580296544
8664,SOWAGSC12AB01815B1,Pastel,0.26586104921065007,277.002,8,-7.44,1,176.014,Richard Smith,0.3067840169704845
8665,SOJDFOK12AB018211B,Qu Ni De Hun Li,0.349166902124596,202.57914,3,-8.374,1,124.019,Candy Lo,0.3425370031626706
8666,SOXLGIE12A6D4FD624,Smoke In The Air (A Cappella),,185.18159,8,-13.91,1,100.552,C.L. Smooth,0.34875566790227436
8667,SOHUKRD12A58A797C3,Red Sails In The Sunset,0.0,180.32281,7,-19.397,1,104.0,Arthur Tracy,0.26622953991263976
8668,SOFRBZI12AB0186AE8,IRM,0.8701106316615405,154.95791,11,-8.005,1,120.148,Charlotte Gainsbourg,0.5200496881789747
8669,SOQFMJN12AB0181D3D,Kapitel 4,0.21508031850922793,549.3024,6,-14.165,0,258.677,Oliver Kalkofe,0.406198747834107
8670,SOPZFGB12A8C1343E0,20.000 Seconds,,144.14322,5,-15.284,1,103.801,K's Choice,0.45121923689083615
8671,SOGPEMQ12A67020412,Look Thru My Eyes,0.6421107312279805,230.50404,10,-8.668,0,95.752,DMX,0.5088131950100051
8672,SONSCMZ12A6D4F6EE9,(The Best Part Of) Breakin' Up,,182.83057,2,-6.172,1,106.671,The Ronettes,0.5338855364814937
8673,SOXYTFQ12AB01800BA,Cedar and Clay (World),0.0,230.37342,7,-27.755,1,99.933,R. Carlos Nakai,0.37693998444161575
8674,SOZGSEZ12A8C137C40,Kathe Mera Kathe Nihta (2005 Digital Remaster),,215.7971,5,-10.308,1,93.017,Dakis,0.0
8675,SOENXLS12A8C139E83,Èay! Que Pena,,170.50077,11,-13.086,0,157.67,Los Chunguitos,0.3723565875336241
8676,SOKHQEF12AB0183CF6,In Di Car Back (Album Version),0.4697124313189556,184.76363,2,-7.467,1,127.937,Mavado,0.5207841069422383
8677,SOZXTKD12A8C13FC43,Sugar Coated Sour,0.652097591230581,144.01261,9,-4.527,0,71.707,The Dillinger Escape Plan,0.5418889720336469
8678,SOLCCPG12AB017C6AF,Let's Start All Over,0.2476897040472777,150.17751,5,-12.85,1,112.522,The Cate Brothers,0.1903461623519362
8679,SOGEXXB12AB0185D45,Harald: Trinkhalleluja,,348.29016,0,-13.916,1,227.247,Bülent Ceylan,0.43372103407545803
8680,SOPHDZJ12A6D4F95CD,Il Y A Une Question (Live),0.26586104921065007,328.14975,0,-6.032,1,99.993,Cali,0.34384449941445117
8681,SOZAVJO12A8C144B05,Cannibal (Dance Mix),0.4072330149011048,253.09995,2,-5.172,1,165.552,Reel Big Fish,0.5531688635836378
8682,SODSTPI12AB018A4C9,Ferrous Carbonate Mass,,207.882,4,-7.309,1,110.889,Kali,0.399265149721187
8683,SOAECCP12AB0186ADB,Spider's Nest Blues,,184.52853,3,-27.737,0,94.853,Memphis Jug Band,0.35078789087528156
8684,SOJBVZV12A8C13B50C,I Will Hear (Psalm 85),0.0,283.27138,5,-15.355,1,100.455,John Michael Talbot,0.43948809906182723
8685,SOTZYDA12AC4686E81,Hoes & Discos,0.0,237.92281,6,-9.868,1,150.958,Non Stop DJs,0.284260942741617
8686,SOFIEJM12A8C141ABD,Harmony,,165.40689,1,-6.393,1,139.009,Jesse Malin,0.4585920249078077
8687,SOZPFXD12A58A7E0CC,Funky Medley,,771.89179,8,-5.221,1,119.291,Jeff Scott Soto,0.4073442880394374
8688,SOPKJJT12A8C1433B0,It's Surprising What the Lord Can Do,0.0,171.67628,11,-8.473,1,208.567,The Del McCoury Band,0.36221895681539285
8689,SOXRFSL12A58A78723,Quiet Nights Of Quiet Stars [Corcovado] [The Frank Sinatra Collection],,166.05995,9,-18.197,0,107.597,Frank Sinatra,0.44719972200380037
8690,SOUDRIY12A8C13B59A,Hotel,,247.24853,0,-9.181,1,182.456,Cassidy featuring R. Kelly,0.4349226453121121
8691,SOCDLUF12A8C13F13F,Tour De France Étape 3 (2009 Digital Remaster),0.3135621142479342,236.2771,3,-13.971,0,140.042,Kraftwerk,0.5204121100542216
8692,SOGIMLG12A8C13A2C8,Mein Herz kann man nicht kaufen,0.39200877147130697,162.79465,4,-9.18,1,131.612,Gall_ France,0.39957965816802155
8693,SOYNIER12AB0188280,Angel In Hell,0.0,359.52281,2,-13.443,1,169.797,Doug MacLeod,0.372737613340037
8694,SOMCLSH12AF72A5CA4,If This Is The End,,281.70404,0,-8.061,0,105.837,Jeff Scott Soto,0.4073442880394374
8695,SORWYTZ12AB018D5C8,Climax ft St. Cyr,,216.29342,10,-10.477,0,96.037,K.A.L.I.,0.399265149721187
8696,SOKCJMY12A8C1449C1,Beginning Of The End,0.450992311636255,250.01751,9,-5.569,0,165.621,Cockney Rejects,0.42865098878987407
8697,SOEKWOW12AAF3B5E1B,Skinny Woman (Gravel Road Woman),,173.26975,9,-8.243,1,103.546,David Evans,0.2480246869211474
8698,SOGTAFY12AB017CF0D,Tonight,0.462387119587469,259.91791,11,-6.066,1,91.988,Swami,0.3807564155734675
8699,SOPDTXH12A8C1411BD,Jean Dominique Intro,0.4072330149011048,68.49261,7,-12.919,1,142.666,Wyclef Jean,0.47788930391586204
8700,SORFCGF12AF729DD6E,Latin Flute,,287.34649,0,-11.47,0,88.627,Deodato,0.4141964814069906
8701,SOCNSLB12CF5F88EF7,Shameful (LP Version),,209.42322,0,-3.161,0,161.033,Atreyu,0.5924394855278091
8702,SOZLBTL12A8AE48237,Nite Life (Sound Factory Version),,387.26485,7,-8.304,1,84.015,Kim English,0.37231499597754764
8703,SOYYHCR12A8AE484B5,These Old Eyes Have Seen It All,0.2623089972119452,232.51546,4,-15.497,1,104.346,George Jones,0.4636738694438821
8704,SOHDPIN12AC960DAC9,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")",,214.90893,8,-29.51,1,93.633,Nicholas Hooper,0.4358082848637359
8705,SOZMKSN12AC96186C4,My Old Man Boogie,0.45972498833129394,179.46077,0,-6.988,1,118.167,The Reverend Peyton's Big Damn Band,0.3227178557598917
8706,SOAVASI12AB01899F3,All Purpose Experiment,,424.85506,8,-20.105,1,0.0,Controlled Dissonance,0.268922789535084
8707,SOJNQAS12A8C134963,Music For The Head,0.7778280250734869,162.06322,5,-25.745,1,44.816,Porcupine Tree,0.5079658021593736
8708,SOWCTGJ12AB0184820,None Missing,,234.57914,4,-7.459,0,150.087,Birdapres,0.2556663338649525
8709,SOEYLBU12AB017F771,Trybal,0.0,423.70567,9,-19.877,0,131.85,Stargarden,0.3873507510715329
8710,SODPFQN12AB0182AE2,Night Time Blues,,179.61751,10,-16.358,1,85.506,Ma Rainey,0.3855675231595563
8711,SORFOYB12A6701FE39,Time / Confusion,0.6265859803064825,297.03791,0,-11.547,0,71.077,Arthur Brown,0.3832109687924385
8712,SOLXPOJ12AC468AC3F,Fuck You,,180.13995,11,-14.365,1,160.006,Mister Ries,0.22586054445275858
8713,SOINODQ12CF5826752,Dirty Harry (Single Edit),,230.47791,6,-8.21,1,96.179,Gorillaz,0.6458723106125392
8714,SOQTDME12AB0183F30,A Soldiers Intro,,12.95628,2,-19.408,1,106.681,(hed) p.e.,0.3248808718779012
8715,SOQQVIP12A8C13E7E6,Sadness,0.4408264404988793,255.16363,7,-5.318,0,135.733,Mavado,0.5207841069422383
8716,SOMRZTC12AB01884CC,Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix),,521.79546,3,-4.523,0,197.011,Basement Jaxx,0.5312132868052581
8717,SOMLCEU12A6D4FAB01,Slow Hand (LP Version),0.304491031159076,175.51628,2,-12.813,0,106.407,Conway Twitty,0.4937110766426872
8718,SOSPNZF12AB018214F,Corazon Clandestino,0.41504977231582957,175.25506,11,-14.585,0,162.38,Fito Paez,0.45873080635884184
8719,SOKQNUO12A6D4FAB22,Tristeza (Brazilian Blues),0.42409081096743817,186.67057,9,-21.091,0,86.71,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,0.3475475805256747
8720,SOAGBCW12AB0183D8F,With a Little Dub From My Friends (feat. Luciano and U Roy),0.45404276609111616,196.23138,4,-9.311,1,183.048,Easy Star All-Stars,0.4957293589457067
8721,SOHUBRB12AB017E617,Molly Darling,,183.50975,0,-16.968,1,120.423,Eddy Arnold,0.3977756543226217
8722,SOUESWQ12A8C13588E,Sicilienne (by Francis Poulenc),0.0,92.13342,0,-26.045,1,84.462,Laura Leon,0.2582756159529409
8723,SOZQUKB12A8C13ACDB,Sweet Remedy,0.26586104921065007,259.23873,10,-9.654,0,144.026,Jennifer Brown,0.3863121306001651
8724,SOOGBEO12A58A7BBD7,I'm Mad,0.5142983312649133,222.14485,0,-10.031,1,109.062,EPMD,0.45385026533052464
8725,SORZGSZ12A8C1337B7,Thrones And Dominions (Album),0.5367888864406624,861.83138,2,-20.288,1,81.302,Earth,0.46296398721197823
8726,SOPEPYA12AC90758FA,De belles,0.0,248.58077,8,-10.007,1,122.99,Théophil,0.0
8727,SOBDGBW12A8C13D50B,When Me A Move,,223.39873,8,-14.472,0,102.399,Capleton,0.41005362267597006
8728,SOPOCDY12A8C13F75A,4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix],,339.35628,0,-4.876,1,104.821,Madonna,0.6655766191588914
8729,SOTNVHX12A8AE45CE9,"Medley : ""Traces"" (Live)",0.0,558.44526,0,-10.91,1,139.286,Jean-Jacques Goldman,0.44925387694771113
8730,SOHDREN12A6D4F89EC,I Love The Life I'm Living,0.0,153.67791,10,-14.234,1,93.77,Slim Harpo,0.3713025465171209
8731,SOBHQGR12A8C134244,Fruity Woman,,153.73016,3,-9.675,1,81.626,Doc Pomus,0.25022732647127965
8732,SOYPBQN12AB018BE82,Tranceplant,0.26695518627553855,368.22159,5,-5.035,0,146.01,Organ Donors,0.4406098262775343
8733,SONBEKD12AB01894DC,Times Like These [Live From Red Rocks],0.5101927314839804,157.07383,9,-9.514,1,141.257,Jack Johnson,0.6941285029590545
8734,SOQCRIP12AB0184DA3,Stone a Pig,,422.55628,0,-9.929,1,102.739,Bongzilla,0.4460715844124553
8735,SOKEGBU12AB017FA3E,Skiff For The Suits,0.7550682767153579,218.48771,7,-3.287,1,166.409,Arsonists Get All The Girls,0.4549573948202216
8736,SORATLR12AAF3B3E19,House Of Sin,0.0,304.22159,5,-14.809,1,75.487,Leeroy Stagger,0.33612442515088997
8737,SOFNWZV12A8C144495,Rude!/Drum Solo,0.0,974.99383,0,-12.391,1,126.83,Humble Pie,0.4024958799867582
8738,SOCJPJT12AB017EAA7,Rebuliço,0.0,179.01669,7,-6.595,0,200.249,Gabriel Grossi,0.0
8739,SOVEIDU12AC9097A10,On The Road Again,0.4715782477005801,108.14649,7,-10.173,1,154.246,The Sonics,0.44960808830900445
8740,SOJKIPU12A8C137B47,It Must Be Me,0.26586104921065007,90.8273,5,-11.378,1,63.641,X (Australia),0.4107435775323873
8741,SOKODRA12A8C13B4B5,City Headache,,299.72853,4,-16.253,0,173.945,Scott Matthews,0.46846255677857396
8742,SOHPMTS12A8C14093A,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,,48.29995,3,-30.089,1,82.799,Solomon,0.3412658413564567
8743,SOGZLAA12A8C137C6D,Ain't Gonna Do That No More,,212.00934,5,-23.707,1,101.918,Blind Blake,0.3513450770925733
8744,SOUNBZQ12A8C1366A3,78 Stimulator,,213.55057,10,-5.279,0,123.044,Stimulator,0.34302617914087985
8745,SOCSIII12AB0183D7F,Mi Lindo Amor,0.0,181.62893,9,-7.163,1,102.155,Jay Pérez,0.38623768283972165
8746,SOJXRWG12AC9E15691,Narrative #2,,10.65751,9,-19.907,1,195.462,Michael Bloomfield,0.37217987785740625
8747,SOGQEED12A8C13FCDB,I Can't Be Your Man,,13.26975,7,-12.847,1,109.079,Porter Wagoner,0.37206162812003885
8748,SOIUJNU12A6D4FB62D,Playing James Mason,0.26586104921065007,912.97914,8,-13.025,0,70.608,Mel Blanc,0.3410821824524457
8749,SOIXZBS12A8C13DAFB,Sag es sag es feat. Neo,0.42512465831305757,282.38322,10,-6.022,0,94.31,Samy Deluxe,0.39345711137576006
8750,SOIRCEO12A8C134D85,Money Didn't Change Me,0.5194485814940588,190.74567,6,-5.718,0,155.08,Three 6 Mafia,0.556477414706974
8751,SOCQKYB12AB018851F,Mon dieu,,139.78077,7,-11.34,1,100.229,Josélito,0.29382744516554465
8752,SOJVMJI12AF72A14F8,Virtuous Woman,,223.29424,8,-6.582,1,147.97,Warrior King,0.41323788392454475
8753,SOBVTWE12AB01872C8,Happy Safari,,169.89995,8,-15.94,1,139.186,Bert Kaempfert,0.3995000459203946
8754,SOMGJCG12A8C135211,Lado A Lado (Bomba Carnaval Mix),0.0,247.14404,10,-6.276,0,126.855,Fulanito,0.37571165345897
8755,SOGARVR12A8C13460B,Rock Me,,93.80526,10,-9.68,0,136.915,Santana,0.6277651347772472
8756,SOQAZYX12AB0182724,Separate Ways,0.4252783309117184,158.32771,4,-3.495,0,87.872,Agnostic Front,0.5043077259823238
8757,SONHEAC12AB01886A5,Ballin' (Radio),,274.23302,9,-10.665,0,93.976,Big Rich,0.40736477371133695
8758,SOGMUJM12A8C13BE4C,Hua Yu Ai Li Si,,228.362,9,-11.126,1,88.02,Miriam Yeung,0.25680336879461524
8759,SOXRZUH12A6D4F68AB,Cherry,,213.31546,7,-11.982,1,132.43,UFO,0.4533990832902461
8760,SOJLMEY12A6D4FB027,Dead End Street,0.26586104921065007,300.14649,6,-5.693,0,137.804,Foghat,0.49612334604345754
8761,SOHELDA12A8C133D75,En La Tierra Caliente,,231.60118,9,-5.301,0,135.151,Tam Tam Go!,0.31669216154699004
8762,SOKESRD12A6701E91C,Everybody's Gonna Be Happy,0.6712941344409373,155.61098,1,-2.321,0,88.889,Queens Of The Stone Age,0.5524133455169445
8763,SOUVEHM12A6D4FC57D,I'm Just Raw (prod Dan the Automator) Main,,239.0722,7,-4.655,1,170.047,Lyrics Born,0.5121972430113413
8764,SOFIRFY12AC909716A,valid,,303.72526,9,-11.321,0,63.972,Riamiwo,0.33003978597416606
8765,SOCEPXD12AB01829AA,Got You Moving,0.21204540548371908,377.62567,11,-5.98,1,128.007,DJ DLG feat. MC Flipside,0.3719352651037364
8766,SOFRINM12A6D4F7B10,Threadbare Gypsy Soul,0.4994458348006321,295.75791,9,-7.867,1,97.683,Pat Green,0.5661383980110223
8767,SOVIKTX12AB017E98C,Bluesanova,,196.96281,4,-8.227,1,88.861,Daddy Dog,0.0
8768,SOFCCPN12A8C1435FE,All Things Must Pass (2009 Digital Remaster),,226.40281,9,-6.466,1,122.341,George Harrison,0.5416025025152893
8769,SOWTNBZ12A6D4F90C4,Lil Brother (LP Version),,294.26893,3,-9.952,1,103.579,King Curtis,0.3668207876397976
8770,SOKGCRN12AC468D603,Manhã de Carnaval (Morning of the Carnaval) (Cantando As Músicas do Film Orfeo do Carnaval),,153.70404,0,-14.963,0,91.493,João Gilberto,0.4587382212261426
8771,SOFKMDX12AB0184231,Stuff Like That,,101.642,9,-9.9,0,126.184,James Last,0.38065635952956267
8772,SOFHZSP12A58A79004,Are You The One?,0.48828987603734525,281.0771,9,-11.403,1,132.946,The Presets,0.5244494707134351
8773,SODMQQB12AC3DF6CF0,Two Lights [Bonus Track],0.3347065490692206,304.66567,3,-6.821,0,111.942,Joe Lynn Turner,0.3649755953962232
8774,SOHWOYN12A6D4F5F4B,Peace And Quiet Time,,477.49179,1,-27.621,1,85.06,Gonzalo Rubalcaba,0.34517431863973785
8775,SOUYOSU12A8C139214,Porcelaine,,235.02322,6,-6.711,1,140.407,Benabar,0.3730604928119009
8776,SOUFLRE12A58A7D6A0,Irreplaceable,0.4051157216913865,255.05914,7,-5.052,1,128.998,Toby Love,0.39410780419688507
8777,SOFLYJP12A8C141B86,Two Ruffles & Flourishes / General's March,,31.29424,5,-13.287,1,56.216,US Coast Guard Band,0.27775367234636034
8778,SOFFAYN12A58A7ACEC,Funny,0.26586104921065007,307.33016,9,-8.067,1,79.076,Streetwize,0.3196514586921026
8779,SOZWVCA12A6D4F9774,She Runs,0.5109620440021506,202.08281,5,-6.424,1,117.142,Jimmy Wayne,0.4990183984153171
8780,SOHKHHS12B350491C5,Cheer,0.677773440021412,183.90159,11,-12.289,1,187.176,Descendents,0.4765593789777819
8781,SOLLLZR12AB0180455,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster),,292.80608,0,-13.176,0,109.059,David Rose,0.34866534017096623
8782,SOFYJJG12A8BEE9583,Don Carlo (2000 Digital Remaster): Tu che le vanità (Elisabetta),,168.56771,1,-22.06,1,71.609,Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,0.39137058721808954
8783,SOSLWIY12AB018B6A8,All Dressed Up,0.0,540.52526,4,-9.479,1,113.031,Aram Shelton,0.0
8784,SOGQCRP12AAA15D558,Where To Hide?,0.0,222.30159,0,-5.128,1,155.906,Monomonkey,0.38477354138946035
8785,SOAFAGP12A81C22CC3,Viimeiset hitaat,0.4582882074332055,192.23465,0,-13.012,1,115.671,Kaija Koo,0.3792280690900896
8786,SOPWTDE12A8C143C71,Javalon,0.26586104921065007,259.36934,6,-8.273,1,85.155,Constance Demby,0.3890293659837453
8787,SONAZLW12AB017F288,Le Récit De Cassard,,199.54893,7,-10.908,0,136.786,Maurice Larcange,0.279642625276782
8788,SOTLKSK12A58A7E3DB,Marine's hymn,0.24099189058358852,110.94159,7,-15.81,1,124.393,The Sun Harbor's Chorus-Documentary Recordings,0.2491372295395512
8789,SOIFTWG12AF72A1F55,Junk,,327.88853,8,-6.282,0,115.014,Photek,0.4387791606450403
8790,SOWXFNB12A8C13F8F3,Heaven And Hell (Part II),0.6559532315616005,1280.88771,8,-15.357,0,88.341,Vangelis,0.4737005012967777
8791,SOUYRLG12A8A9D5A50,1 - 800 - Quiereme - Remix,,302.602,8,-6.572,1,153.251,Luisito Rosario,0.1923496946810962
8792,SOGECCF12A6D4F8AD7,Dancing The Night Away,,393.61261,4,-9.897,1,149.629,The Motors,0.3353221299292441
8793,SOHNMFU12A6D4FBCE6,Auf die Fresse_ fertig_ los,,166.03383,11,-13.277,1,140.084,ÄI-TIEM,0.0
8794,SOEQESA12AB018A24A,Apostasie,,405.78567,4,-4.491,0,91.008,Konexion,0.0
8795,SODRVWF12A58A7DB20,Programmed to Consume,0.540493129382015,261.43302,8,-6.405,1,126.428,Abysmal Dawn,0.40880107251989956
8796,SOIPFDV12A58A7C1CE,The Things You Do,,152.86812,11,-5.216,0,89.957,Slum Village,0.4254506138636907
8797,SOKDJRX12A8C146003,When Horsepower Meant What It Said,0.0,183.35302,4,-8.688,1,210.253,Sandi Thom,0.40503129793646875
8798,SOTQWQL12A58A78E4F,Let Me In,0.3277366831778408,154.53995,7,-6.923,1,118.02,The Fabulous Thunderbirds,0.42935351499935154
8799,SOWYCCM12AB018594C,El Tirabuzón,0.0,138.44853,0,-12.665,0,169.822,Tito Rodriguez,0.2386963500981182
8800,SORZCXI12AB0183DB4,Body,,347.61098,11,-4.988,0,133.891,Dj Kali,0.399265149721187
8801,SOFLDSU12AC4689B1C,At the Club,,147.06893,1,-6.854,1,160.067,DJ X-Change featuring DJ Omega,0.28128421554929817
8802,SODKHSQ12AB0185513,He Took A Cab To Neptune,,384.54812,4,-15.73,0,183.94,Art Ensemble Of Chicago,0.3949217306757754
8803,SOYFPUW12A6D223ADC,Call Me Lightning,0.319565986882865,207.28118,1,-10.179,1,94.15,Flamin' Groovies,0.43700191865316
8804,SOCGABN12A8AE481AB,The Whole World Looking At Me (Explicit LP Version),0.5519215149416955,206.34077,11,-7.399,1,169.951,Busta Rhymes,0.5396443124242588
8805,SOEILXI12AB017CBA6,Michael A Grammar,0.6128446026499184,237.00853,7,-9.664,1,85.744,Broadcast,0.467885511383105
8806,SORDEXW12AB01844BE,Winds of Change,0.0,226.40281,0,-7.332,1,90.217,The Insects,0.338104616266341
8807,SOCCAYL12A8C144943,Walk In The Light,,241.8673,3,-22.965,1,103.027,The American Boychoir,0.2918834217879059
8808,SOTBYOP12AB018BA7B,Beyond The Reef,0.0,176.03873,0,-25.452,1,73.581,The King Sisters,0.2874467532300883
8809,SOYOQSV12CF582753D,Primordial Breath,,259.02975,11,-2.731,0,94.996,Eluveitie,0.5292587413470465
8810,SOCFPEQ12A6D4FC241,Then Came You,,333.89669,11,-7.269,0,85.325,Boogie Pimps,0.3653396527140089
8811,SODHLEZ12A8AE4684B,The Arctic Ocean (Album Version),0.5317220984213001,232.202,9,-5.551,0,131.915,Sinch,0.4056577581500732
8812,SOUXGUH12AB0187661,Steel Guitar Rag,0.0,156.05506,2,-11.956,1,165.142,Alvino Rey And His Orchestra,0.27247125591556115
8813,SONKMKL12AB018643C,6 A.M. Funk,,235.07546,7,-8.253,1,135.426,Disco D,0.3756769293497006
8814,SOWQSUC12A6D4F969C,Green Mind,0.6070366907455167,298.57914,4,-5.899,1,135.314,Dinosaur Jr,0.5515524551563505
8815,SOALEMW12A8C141B54,New D.B.A. Blues,0.0,181.39383,10,-17.148,1,88.313,Josh White,0.35102262079534835
8816,SONPCEY12AF729F0BF,Scream On Em,,260.10077,9,-4.595,1,169.672,The Game,0.599859524967033
8817,SOWZSFY12A67AD820C,Walking Miracle,,224.65261,5,-6.269,0,122.511,Vanessa Bell Armstrong,0.40864682737660296
8818,SOQJDEK12A8AE45E7A,I'm Alive (BT & Sasha Mix),0.3837335353205307,828.05506,2,-6.223,1,128.45,Seal,0.5800131829395042
8819,SOSDNNL12AB017BEBD,Now Is A Needy Time,,239.15057,6,-8.815,1,133.18,David Evans,0.2480246869211474
8820,SOHNPLG12AB0182004,Les Psys,,156.02893,5,-7.943,0,169.333,Les Malpolis,0.2712505962615699
8821,SOWMTOJ12AB018BBF2,Je me sens bien pasta fagioli,,150.17751,0,-8.374,1,135.344,Chatelaine,0.4369719312721286
8822,SOEKFRD12A8C13CC0A,Dieter's Theme,0.42512465831305757,203.15383,5,-12.939,1,119.831,Klaus Badelt,0.4693403742592461
8823,SOSIDUF12AC468D60B,Thrill Pistol,,309.18485,2,-6.334,1,134.056,Tigertailz,0.40567213597168034
8824,SOCYWHV12A8C13CE5F,Peaches (Fear of Theydon remix),,323.57832,3,-6.139,0,121.983,Dub Pistols feat. Rodney P & Terry Hall,0.417068912495152
8825,SOEVDCK12AB018A8F3,La Pieuvre,,206.602,9,-11.017,0,125.1,Lara,0.306947608643182
8826,SOXWTYQ12A58A7BDAD,Freezin' From The Inside Out,,284.00281,9,-13.452,1,71.952,John Sebastian,0.34128872330078414
8827,SOHANSY12AB018132E,Maga Dog/ Skanky Dog (Album),,328.4371,7,-13.002,1,143.85,Peter Tosh & Winston Scotland,0.4654923562443533
8828,SOJDEBD12AB018512D,Escape From The Underrealm,0.40987661230731964,123.24526,3,-10.844,0,120.381,Tilman Sillescu,0.347104737832973
8829,SOSKUCS12A58A7955B,Bleeds In Blue (Album Version),0.0,187.76771,1,-2.863,1,156.202,Home Town Hero,0.3103173372383893
8830,SOLZXMY12A8C13BEA1,Mi Corazón Y Mi Mente,,207.98649,2,-8.974,1,160.67,Bobby Pulido,0.42685185323555136
8831,SOHCSSG12A58A7CF2D,I've Been Working on the Railroad,0.4454545254934259,115.82649,0,-15.304,1,171.743,Laurie Berkner,0.37632596022927123
8832,SOXZAGF12CF5827515,Amazing,,266.94485,10,-6.694,0,128.407,George Michael,0.5457307001135414
8833,SOBHHIZ12AB01841E0,Peanuts,0.0,143.67302,5,-7.217,0,138.876,Little Joe & The Thrillers,0.2928015391228553
8834,SOPFGRC12A81C220E1,Gaffo's Ball,0.38293509007501925,191.92118,3,-10.001,1,234.334,Sharon Shannon,0.3670714492885737
8835,SOMLMFQ12A8C13C834,I Can Dig It,,142.36689,4,-11.669,1,93.773,The Box Tops,0.4174996449709784
8836,SOXYKNM12AB018D23A,Boy & Girl (Feat. Fiona Daniel),0.21508031850922793,248.08444,9,-5.927,1,97.536,Serpentine,0.2984483114383103
8837,SOPNHHV12AB0184777,You Make Our Shack A Mansion,,158.27546,8,-11.446,1,114.546,Grandpa Jones,0.3315347514153216
8838,SOSJRUA12AF729B7A7,Concede,0.652839543316802,235.65016,2,-6.322,1,142.893,Sister Hazel,0.5098787078527026
8839,SOGAGGI12AB0183FC6,Slatke male maloletnice,0.21508031850922793,415.50322,9,-7.763,0,100.017,Beogradski Sindikat,0.46087511344909887
8840,SOOYJKF12AB0183217,Djungelstadt,0.0,266.34404,1,-6.31,1,143.267,Sonic Subjunkies,0.31178940576016817
8841,SOEMSEL12A8C133A42,Don't Treat Me Bad,0.7222890066922197,258.2722,3,-7.178,1,109.993,Firehouse,0.4349760317895153
8842,SOLISXB12A6D4FB3B6,Southern Jukebox Music (Live) (2001 Digital Remaster),0.0,293.72036,2,-17.448,1,124.513,Penguin Café Orchestra,0.40650824851981693
8843,SOFSZCZ12A8C140AB4,When I Left Home,,183.95383,5,-13.757,1,105.291,Champion Jack Dupree,0.3135007553703385
